"","x"
"1552452_at",-0.0441173381988396
"1552453_a_at",0.0163069926847577
"1552455_at",-0.0145784183547706
"1552456_a_at",-0.0740396074163003
"1552457_a_at",-0.0426539253324432
"1552458_at",0.0652507223779981
"1552459_a_at",-0.0210897474474967
"1552461_at",0.0715411573628657
"1552463_at",0.0200939557654323
"1552466_x_at",-0.172669500047693
"1552467_at",0.0572365218065398
"1552468_a_at",0.145213883260519
"1552470_a_at",0.0465995132967256
"1552472_a_at",-1.01512352648849
"1552473_at",0.0952253811110442
"1552474_a_at",0.188650019974034
"1552476_s_at",0.171613021373486
"1552477_a_at",0.374065178420818
"1552478_a_at",-0.0981664693650481
"1552480_s_at",-0.0183315036558502
"1552481_s_at",0.453517095261509
"1552482_at",-0.169594508307163
"1552484_at",0.020617498883114
"1552485_at",0.106705232061792
"1552486_s_at",0.410712950955903
"1552487_a_at",-0.567782670352745
"1552489_s_at",-0.251962355707484
"1552490_at",-0.10909809328582
"1552491_at",-0.0299834218219672
"1552493_s_at",-0.0100044589339845
"1552494_at",-0.0542411587190692
"1552496_a_at",0.293666722549542
"1552497_a_at",0.166784021132713
"1552498_at",0.0413801284939295
"1552499_a_at",-0.0127321645498562
"1552501_a_at",0.167010522942046
"1552502_s_at",-1.72417088578723
"1552503_at",0.00308507164161753
"1552504_a_at",0.0954050182365274
"1552506_at",0.0947902594150216
"1552507_at",0.00492672853713927
"1552508_at",0.00563698698669235
"1552509_a_at",0.0793822171330891
"1552510_at",0.126490669670662
"1552511_a_at",-0.0912279213047897
"1552514_at",0.0828426101079156
"1552515_at",0.0272431779019762
"1552516_a_at",0.0830978411678407
"1552518_s_at",-0.0297856916055261
"1552519_at",-0.0195128606359214
"1552520_at",0.0846183752330374
"1552521_a_at",0.0569145560731101
"1552522_at",-0.00626126363789847
"1552523_a_at",-0.0200662641638525
"1552524_at",-0.0243746631239787
"1552526_at",-0.0826813060032787
"1552528_at",0.142616643739052
"1552531_a_at",-0.197015478823126
"1552532_a_at",-0.0133017440690253
"1552535_at",-0.0570112887861676
"1552536_at",0.113026982148732
"1552538_a_at",-0.155637628864701
"1552540_s_at",0.35427735851764
"1552541_at",-0.0598657059422152
"1552542_s_at",0.082418232823227
"1552543_a_at",0.0298316901751408
"1552544_at",-0.00130432410945325
"1552546_a_at",0.0338335158708301
"1552548_at",0.162950163548804
"1552549_a_at",0.111824682520359
"1552552_s_at",0.0718041320664282
"1552553_a_at",-0.0936511378890561
"1552554_a_at",-0.0165800182122462
"1552555_at",-0.0701863888799092
"1552557_a_at",-0.723617938138424
"1552558_a_at",-0.056263474360291
"1552559_a_at",0.100622123226073
"1552562_at",-0.48715059937073
"1552563_a_at",0.00700695587638567
"1552564_at",-0.253648649675482
"1552566_at",-0.045266088599746
"1552568_at",0.0591600288467697
"1552569_a_at",-0.136538403668954
"1552570_at",0.0249200786938015
"1552572_a_at",0.0880909600454629
"1552573_s_at",-0.148773097991136
"1552575_a_at",0.682807300472949
"1552576_at",-0.0776855213286867
"1552578_a_at",0.335231167905409
"1552579_a_at",-0.150302232507258
"1552580_at",0.502566201708373
"1552582_at",-0.0132439657772956
"1552583_s_at",-0.00854296357037576
"1552584_at",0.0950856901860773
"1552585_s_at",-0.0428669419581054
"1552586_at",-0.101783625360662
"1552587_at",0.0344764332257546
"1552588_a_at",-0.0290659608598167
"1552590_a_at",-0.00989705843472155
"1552592_at",0.011257998493992
"1552594_at",0.0805523661430216
"1552596_at",0.00673882539661186
"1552598_at",0.128978727159868
"1552599_at",0.0390822741437091
"1552602_at",0.0997123175556407
"1552604_at",-0.112722071442275
"1552605_s_at",0.0275686173952883
